izindlela	i[NPrePre10]-zin[BPre10]-dlela[NStem]	i_zin_dlela	NPrePre10_BPre10_NStem
ezahlukene	ezi[RelConc10]-ahluk[VRoot]-an[RecipExt]-il[Perf]-e[VerbTerm]	ezi_ahluk_an_ile	RelConc10_VRoot_RecipExt_Perf_VerbTerm
zokubhekana	za[PossConc8]-u[NPrePre15]-ku[BPre15]-bhek[VRoot]-an[RecipExt]-a[VerbTerm]	za_u_ku_bhek_an_a	PossConc8_NPrePre15_BPre15_VRoot_RecipExt_VerbTerm
nengxabano	na[AdvPre]-i[NPrePre9]-ngxabano[NStem]	na_i_n_ngxabano	AdvPre_NPrePre9_NStem
.	.[Punc]	e	Punc
Ukongela	U[SC1a]-ku[BPre15]-ong[VRoot]-el[ApplExt]-a[VerbTerm]	<invalid>	SC1a_BPre15_VRoot_ApplExt_VerbTerm
umhlalaphansi	umhlalaphansi[NStem]	u_mu_hlalaphansi	NStem
negebe	na[AdvPre]-igebe[NStem]	na_i_li_gebe	AdvPre_NStem
lobungozi	la[PossConc5]-u[NPrePre14]-bu[BPre14]-ngozi[NStem]	la_u_bu_ngozi	PossConc5_NPrePre14_BPre14_NStem
benzuzo	ba[PossConc2]-i[NPrePre9]-nzuzo[NStem]	ba_i_n_zuzo	PossConc2_NPrePre9_NStem
kumele	ku[SC15]-mel[VRoot]-e[VerbTerm]	ku_mel_e	SC15_VRoot_VerbTerm
kuvalwe	ku[SC15]-val[VRoot]-w[PassExt]-e[VerbTerm]	ku_val_w_e	SC15_VRoot_PassExt_VerbTerm
ngezinguquko	nga[AdvPre]-i[NPrePre10]-zin[BPre10]-guquko[NStem]	nga_i_zin_guquko	AdvPre_NPrePre10_BPre10_NStem
kubandakanya	ku[SC15]-bandakany[VRoot]-a[VerbTerm]	ku_bandakany_a	SC15_VRoot_VerbTerm
neminikelo	na[AdvPre]-i[NPrePre4]-mi[BPre4]-nikelo[NStem]	na_i_mi_nikelo	AdvPre_NPrePre4_BPre4_NStem
okumele	oku[RelConc15]-m[VRoot]-el[ApplExt]-e[VerbTerm]	oku_mel_e	RelConc15_VRoot_ApplExt_VerbTerm
ifakwe	i[SC9]-fak[VRoot]-w[PassExt]-e[VerbTerm]	i_fak_w_e	SC9_VRoot_PassExt_VerbTerm
,	,[Punc]	i_	Punc
kubhekelelwe	ku[SC15]-bhek[VRoot]-elel[IntensExt]-w[PassExt]-e[VerbTerm]	ku_bhek_elel_w_e	SC15_VRoot_IntensExt_PassExt_VerbTerm
kakhulu	ka[AdvPre]-khulu[AdjStem]	ka_khulu	AdvPre_AdjStem
ekuxhaseni	e[RelConc9]-kuxhas[Intrans]-a[VerbTerm]-ini[LocSuf]	e_u_ku_xhas_a_ini	RelConc9_Intrans_VerbTerm_LocSuf
leyo	leyo[Dem4][Pos2]	leyo	Dem4_Pos2
minikelo	mi[BPre4]-nikelo[NStem]	mi_nikelo	BPre4_NStem
kulabo	ku[LocPre]-labo[Dem2][Pos3]	ku_labo	LocPre_Dem2_Pos3
abahola	aba[RelConc2]-hol[VRoot]-a[VerbTerm]	aba_hol_a	RelConc2_VRoot_VerbTerm
kancane	ka[AdvPre]-ncane[AdjStem]	kancane	AdvPre_AdjStem
noma	noma[Conj]	na_o_ma	Conj
abasebenza	aba[RelConc2]-sebenz[VRoot]-a[VerbTerm]	aba_sebenz_a	RelConc2_VRoot_VerbTerm
izikhathi	i[NPrePre8]-zi[BPre8]-khathi[NStem]	i_zi_khathi	NPrePre8_BPre8_NStem
ezithile	ezi[RelConc8]-thile[RelStem]	ezi_thile	RelConc8_RelStem
.	.[Punc]	e	Punc
Imithombo	i[NPrePre4]-mi[BPre4]-thombo[NStem]	i_mi_thombo	NPrePre4_BPre4_NStem
yangaphakathi	ya[PossConc4]-nga[Pot]-phakathi[NStem]	ya_nga_phakathi	PossConc4_Pot_NStem
:	:[Punc]	<invalid>	Punc
eyenziwa	e[RelConc9]-yi[CopPre]-enz[VRoot]-iw[PassExt]-a[VerbTerm]	e_yi_enz_iw_a	RelConc9_CopPre_VRoot_PassExt_VerbTerm
ngumasipala	ng[CopPre]-u[NPrePre1]-masipala[NStem]	ngu_u_masipala	CopPre_NPrePre1_NStem
qobo	qobo[NStem]	qobo	NStem
lwakhe	lu[SC11]-akh[VRoot]-e[VerbTerm]	lu_akh_e	SC11_VRoot_VerbTerm
,	,[Punc]	i_	Punc
isib.	isib.[Abbr]	i_si_bu	Abbr
izintela	i[NPrePre10]-zin[BPre10]-tela[NStem]	i_zin_thela	NPrePre10_BPre10_NStem
zikamasipala	zi[PossConc10]-ka[PossKA]-masipala[NStem]	zika_u_masipala	PossConc10_PossKA_NStem
nemisebenzi	na[AdvPre]-i[NPrePre4]-mi[BPre4]-sebenzi[NStem]	na_i_mi_sebenzi	AdvPre_NPrePre4_BPre4_NStem
enjengokuqashiswa	e[RelConc9]-njengango[AdvPre]-u[NPrePre15]-ku[BPre15]-qash[VRoot]-is[CausExt]-w[PassExt]-a[VerbTerm]	e_njenga_u_ku_qash_is_w_a	RelConc9_AdvPre_NPrePre15_BPre15_VRoot_CausExt_PassExt_VerbTerm
kwezakhiwo	kwa[PossConc15]-i[NPrePre8]-zi[BPre8]-akhiwo[NStem]	kwa_i_zi_akhiwo	PossConc15_NPrePre8_BPre8_NStem
kanye	ka[AdvPre]-nye[AdjStem]	ka_nye	AdvPre_AdjStem
nezinkokhelo	na[NPre10]-i[NPrePre10]-zin[BPre10]-kokhelo[NStem]	na_i_zin_khokhelo	NPre10_NPrePre10_BPre10_NStem
namanani	na[AdvPre]-a[NPrePre6]-ma[BPre6]-nani[NStem]	na_a_ma_nani	AdvPre_NPrePre6_BPre6_NStem
komsebenzisi	ku[PossConc15]-m[BPre3]-sebenzisi[NStem]	kwa_u_mu_sebenzisi	PossConc15_BPre3_NStem
.	.[Punc]	e	Punc
Ukuhlelwa	u[NPrePre15]-ku[BPre15]-hlel[VRoot]-w[PassExt]-a[VerbTerm]	u_ku_hlel_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm
kokulandelana	kwa[PossConc15]-u[NPrePre15]-ku[BPre15]-landel[VRoot]-an[RecipExt]-a[VerbTerm]	kwa_u_ku_land_el_an_a	PossConc15_NPrePre15_BPre15_VRoot_RecipExt_VerbTerm
kwezigigaba	kwa[PossConc15]-i[NPrePre8]-zi[BPre8]-gigaba[NStem]	kwa_i_zi_gaba	PossConc15_NPrePre8_BPre8_NStem
zomphakathi	za[PossConc10]-u[NPrePre3]-m[BPre3]-phakathi[Adv]	za_u_mu_phakathi	PossConc10_NPrePre3_BPre3_Adv
,	,[Punc]	i_	Punc
ukuhlaziywa	u[NPrePre15]-ku[BPre15]-hlaziy[VRoot]-w[PassExt]-a[VerbTerm]	u_ku_hlaziy_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm
kwezimo	kwa[PossConc15]-i[NPrePre8]-zi[BPre8]-mo[NStem]	kwa_i_zi_mo	PossConc15_NPrePre8_BPre8_NStem
zezikhathi	za[PossConc8]-i[NPrePre8]-zi[BPre8]-khathi[NStem]	za_i_zi_khathi	PossConc8_NPrePre8_BPre8_NStem
zonyaka	za[PossConc8]-u[NPrePre3]-nyaka[NStem]	za_u_lu_nyaka	PossConc8_NPrePre3_NStem
nezesikhathi	na[AdvPre]-i[NPrePre7]-za[PossConc8]-i[NPrePre8]-si[BPre8]-khathi[NStem]	na_i_zi_esikhathi	AdvPre_NPrePre7_PossConc8_NPrePre8_BPre8_NStem
eside	esi[AdjPref7]-de[AdjStem]	esi_de	AdjPref7_AdjStem
kwenza	ku[SC15]-enz[VRoot]-a[VerbTerm]	ku_enz_a	SC15_VRoot_VerbTerm
kube	ku[SC15]-be[AuxVStem]	ku_b_e	SC15_AuxVStem
lula	lula[Adv]	lula	Adv
ukuba	ukuba[Conj]	u_ku_b_a	Conj
umphakathi	u[NPrePre3]-m[BPre3]-phakathi[Adv]	u_mu_phakathi	NPrePre3_BPre3_Adv
uhlonze	u[SC3]-hlonz[VRoot]-e[VerbTerm]	u_hlonz_e	SC3_VRoot_VerbTerm
ukuthi	ukuthi[Conj]	u_ku_th_i	Conj
kuyini	ku[SC15]-yi[CopPre]-ni[Interrog]	ku_yi_i_li_ni	SC15_CopPre_Interrog
okuletha	oku[RelConc15]-leth[VRoot]-a[VerbTerm]	oku_leth_a	RelConc15_VRoot_VerbTerm
intuthuko	i[NPrePre9]-ntuthuko[NStem]	i_n_ntuthuko	NPrePre9_NStem
kuwenze	ku[SC15]-wu[OC3]-enz[VRoot]-e[VerbTerm]	ku_wu_enz_e	SC15_OC3_VRoot_VerbTerm
ukwazi	u[NPrePre15]-ku[BPre15]-azi[NStem]	u_ku_az_i	NPrePre15_BPre15_NStem
ukuhlonza	u[NPrePre15]-ku[BPre15]-hlonz[VRoot]-a[VerbTerm]	u_ku_hlonz_a	NPrePre15_BPre15_VRoot_VerbTerm
uhlaziye	u[SC3]-hlaziy[VRoot]-e[VerbTerm]	u_hlaziy_e	SC3_VRoot_VerbTerm
impumelelo	i[NPrePre10]-m[BPre10]-pumelelo[NStem]	i_n_phumelelo	NPrePre10_BPre10_NStem
noma	noma[Conj]	na_o_ma	Conj
ukungabi	u[NPrePre15]-ku[BPre15]-nga[NegPre]-bi[AuxVStem]	u_ku_nga_b_i	NPrePre15_BPre15_NegPre_AuxVStem
nagalelo	na[AdvPre]-i[NPrePre5]-galelo[NStem]	na_i_li_galelo	AdvPre_NPrePre5_NStem
kwezinhlobo	kwa[PossConc15]-i[NPrePre10]-zin[BPre10]-hlobo[NStem]	kwa_i_zin_hlobo	PossConc15_NPrePre10_BPre10_NStem
zokungenelela	za[PossConc10]-u[NPrePre15]-ku[BPre15]-ngen[VRoot]-el[ApplExt]-el[ApplExt]-a[VerbTerm]	za_u_ku_ngen_elel_a	PossConc10_NPrePre15_BPre15_VRoot_ApplExt_ApplExt_VerbTerm
emizamweni	e[LocPre]-i[NPrePre4]-mi[BPre4]-zamo[NStem]-ini[LocSuf]	e_i_mi_zamo_ini	LocPre_NPrePre4_BPre4_NStem_LocSuf
yokuqhubezela	ya[PossConc4]-u[NPrePre15]-ku[BPre15]-qhubezel[VRoot]-a[VerbTerm]	ya_u_ku_qhubez_el_a	PossConc4_NPrePre15_BPre15_VRoot_VerbTerm
intuthuko	i[NPrePre9]-ntuthuko[NStem]	i_n_ntuthuko	NPrePre9_NStem
yomphakathi	yo[PossConc4]-m[BPre3]-phakathi[Adv]	ya_u_mu_phakathi	PossConc4_BPre3_Adv
.	.[Punc]	e	Punc
Umdwebo	u[NPrePre3]-m[BPre3]-dwebo[NStem]	u_mu_dwebo	NPrePre3_BPre3_NStem
kaVenn	ka[PossConc1a]-Venn[NStem]	ka_u_nen	PossConc1a_NStem
,	,[Punc]	i_	Punc
ukuhlaziywa	u[NPrePre15]-ku[BPre15]-hlaziy[VRoot]-w[PassExt]-a[VerbTerm]	u_ku_hlaziy_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm
kwezindlela	kwa[PossConc15]-i[NPrePre10]-zin[BPre10]-dlela[NStem]	kw_i_zin_dlela	PossConc15_NPrePre10_BPre10_NStem
zokuziphilisa	za[PossConc10]-u[NPrePre15]-ku[BPre15]-zi[ReflPre]-phil[VRoot]-is[CausExt]-a[VerbTerm]	za_u_ku_zi_phil_is_a	PossConc10_NPrePre15_BPre15_ReflPre_VRoot_CausExt_VerbTerm
,	,[Punc]	i_	Punc
imisebenzi	i[NPrePre4]-mi[BPre4]-sebenzi[NStem]	i_mi_sebenzi	NPrePre4_BPre4_NStem
yokwenza	ya[PossConc9]-u[NPrePre15]-ku[BPre15]-enz[VRoot]-a[VerbTerm]	ya_u_ku_enz_a	PossConc9_NPrePre15_BPre15_VRoot_VerbTerm
amabalazwe	a[NPrePre6]-ma[BPre6]-balazwe[NStem]	a_ma_balazwe	NPrePre6_BPre6_NStem
nokunqamula	na[AdvPre]-u[NPrePre15]-ku[BPre15]-nqamul[VRoot]-a[VerbTerm]	na_u_ku_nqamul_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm
izindawo	i[NPrePre10]-zin[BPre10]-dawo[NStem]	i_zin_ndawo	NPrePre10_BPre10_NStem
zibe	zi[SC10]-be[AuxVStem]	zi_b_e	SC10_AuxVStem
yiziqephu	y[CopPre]-i[NPrePre8]-zi[BPre8]-qephu[NStem]	yi_i_zi_qephu	CopPre_NPrePre8_BPre8_NStem
kukhipha	ku[SC15]-khiph[VRoot]-a[VerbTerm]	ku_khiph_a	SC15_VRoot_VerbTerm
isithombe	i[NPrePre7]-si[BPre7]-thombe[NStem]	i_si_thombe	NPrePre7_BPre7_NStem
sesimo	sa[PossConc7]-i[NPrePre7]-si[BPre7]-mo[NStem]	sa_i_si_mo	PossConc7_NPrePre7_BPre7_NStem
samanje	sa[PossConc7]-manje[Adv]	sa_manje	PossConc7_Adv
somphakathi	sa[PossConc7]-u[NPrePre3]-m[BPre3]-phakathi[Adv]	sa_u_mu_phakathi	PossConc7_NPrePre3_BPre3_Adv
,	,[Punc]	i_	Punc
kuqhakambise	ku[SC15]-qhakambis[VRoot]-e[VerbTerm]	ku_qhakamb_is_e	SC15_VRoot_VerbTerm
izimo	i[NPrePre8]-zi[BPre8]-mo[NStem]	i_zi_mo	NPrePre8_BPre8_NStem
zendawo	ze[PossConc8]-n[BPre9]-dawo[NStem]	za_i_n_ndawo	PossConc8_BPre9_NStem
,	,[Punc]	i_	Punc
kusize	ku[SC15]-siz[VRoot]-e[VerbTerm]	ku_siz_e	SC15_VRoot_VerbTerm
ekuhlaziyeni	e[LocPre]-ku[BPre15]-hlaziy[VRoot]-a[VerbTerm]-ini[LocSuf]	e_u_ku_hlaziy_a_ini	LocPre_BPre15_VRoot_VerbTerm_LocSuf
izindlela	i[NPrePre10]-zin[BPre10]-dlela[NStem]	i_zin_dlela	NPrePre10_BPre10_NStem
zokuziphilisa	za[PossConc10]-u[NPrePre15]-ku[BPre15]-zi[ReflPre]-phil[VRoot]-is[CausExt]-a[VerbTerm]	za_u_ku_zi_phil_is_a	PossConc10_NPrePre15_BPre15_ReflPre_VRoot_CausExt_VerbTerm
nezidingo	na[AdvPre]-i[NPrePre8]-zi[BPre8]-dingo[NStem]	na_i_zi_dingo	AdvPre_NPrePre8_BPre8_NStem
zomphakathi	za[PossConc10]-u[NPrePre3]-m[BPre3]-phakathi[Adv]	za_u_mu_phakathi	PossConc10_NPrePre3_BPre3_Adv
.	.[Punc]	e	Punc
Ukuqaphela	u[NPrePre15]-ku[BPre15]-qaph[VRoot]-el[ApplExt]-a[VerbTerm]	u_ku_qaph_el_a	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm
inqubekelaphambili	i[NPrePre9]-n[BPre9]-qubekelaphambili[NStem]	i_n_qubekelaphambili	NPrePre9_BPre9_NStem
yephrojekthi	ya[PossConc9]-i[NPrePre5]-phrojekthi[NStem]	ya_i_li_phrojekthi	PossConc9_NPrePre5_NStem
kusemqoka	ku[BPre15]-s[PreLoc-s]-e[LocPre]-m[BPre3]-qoka[NStem]	ku_s_e_u_mu_qoka	BPre15_PreLoc-s_LocPre_BPre3_NStem
ukuqinisekisa	u[NPrePre15]-ku[BPre15]-qinisek[VRoot]-is[CausExt]-a[VerbTerm]	u_ku_qin_is_ek_is_a	NPrePre15_BPre15_VRoot_CausExt_VerbTerm
ukuthi	u[NPrePre15]-ku[BPre15]-th[VRoot]-i[VerbTerm]	u_ku_th_i	NPrePre15_BPre15_VRoot_VerbTerm
ihlala	i[SC10]-hlal[VRoot]-a[VerbTerm]	i_hlal_a	SC10_VRoot_VerbTerm
isesimeni	i[BPre9]-s[PreLoc-s]-e[LocPre]-simeni[NStem]	i_sesim_e_ni	BPre9_PreLoc-s_LocPre_NStem
esifanele	esi[RelConc7]-fanel[VRoot]-e[VerbTerm]	esi_fan_el_e	RelConc7_VRoot_VerbTerm
nokuthi	na[AdvPre]-ku[BPre15]-th[VRoot]-i[VerbTerm]	na_u_ku_th_i	AdvPre_BPre15_VRoot_VerbTerm
ubungozi	u[NPrePre14]-bu[BPre14]-ngozi[NStem]	u_bu_ngozi	NPrePre14_BPre14_NStem
noma	noma[Conj]	na_o_ma	Conj
izinguquko	i[NPrePre10]-zin[BPre10]-guquko[NStem]	i_zin_guquko	NPrePre10_BPre10_NStem
ezintsha	ezin[AdjPref10]-sha[AdjStem]	ezi_ntsha	AdjPref10_AdjStem
ziyaqashelwa	zi[SC10]-ya[Pres]-qaph[VRoot]-el[ApplExt]-w[PassExt]-a[VerbTerm]	zi_ya_qash_el_w_a	SC10_Pres_VRoot_ApplExt_PassExt_VerbTerm
bese	be[SC2]-se[AuxVStem]	ba_i_li_se	SC2_AuxVStem
ziyalandelelwa	zi[SC8]-ya[Pres]-landel[VRoot]-el[ApplExt]-w[PassExt]-a[VerbTerm]	zi_ya_land_elel_w_a	SC8_Pres_VRoot_ApplExt_PassExt_VerbTerm
ekusetshenzisweni	e[LocPre]-ku[BPre15]-sebenz[VRoot]-is[CausExt]-w[PassExt]-a[VerbTerm]-ini[LocSuf]	e_u_ku_setshenz_is_w_a_ini	LocPre_BPre15_VRoot_CausExt_PassExt_VerbTerm_LocSuf
kwazo	kwa[PossConc15]-zo[PronStem10]	kwa_zo	PossConc15_PronStem10
kamuva	ka[AdvPre]-mu[BPre1]-va[Adv]	ka_u_mu_va	AdvPre_BPre1_Adv
.	.[Punc]	e	Punc
Amathimba	a[NPrePre6]-ma[BPre6]-thimba[NStem]	a_ma_thimba	NPrePre6_BPre6_NStem
amaphrojekthi	a[NPrePre6]-ma[BPre6]-phrojekthi[NStem]	a_ma_phrojekthi	NPrePre6_BPre6_NStem
asebenzisa	a[SC6]-sebenz[VRoot]-is[CausExt]-a[VerbTerm]	a_sebenz_is_a	SC6_VRoot_CausExt_VerbTerm
izinkomba	i[NPrePre10]-zin[BPre10]-khomb[VRoot]-a[VerbTerm]	i_zin_khomba	NPrePre10_BPre10_VRoot_VerbTerm
ukuze	ukuze[Conj]	u_ku_z_e	Conj
aqaphele	a[RelConc6]-qaphel[VRoot]-e[VerbTerm]	a_qaph_el_e	RelConc6_VRoot_VerbTerm
inqubekelaphambili	i[NPrePre9]-n[BPre9]-qubekelaphambili[NStem]	i_n_qubekelaphambili	NPrePre9_BPre9_NStem
.	.[Punc]	e	Punc
Izinkomba	i[NPrePre10]-zin[BPre10]-khomba[NStem]	i_zin_khomba	NPrePre10_BPre10_NStem
zingokuhlosiwe	zi[SC10]-ng[CopPre]-oku[RelConc15]-hlos[VRoot]-iw[PassExt]-e[VerbTerm]	zi_nga_o_kuhlosiwe	SC10_CopPre_RelConc15_VRoot_PassExt_VerbTerm
okukhombisa	oku[RelConc15]-khomb[VRoot]-is[CausExt]-a[VerbTerm]	oku_khomb_is_a	RelConc15_VRoot_CausExt_VerbTerm
ukuthi	ukuthi[Conj]	u_ku_th_i	Conj
ngabe	ngabe[Conj]	nga_b_e	Conj
izinjongo	i[NPrePre10]-zin[BPre10]-jongo[NStem]	i_zin_jongo	NPrePre10_BPre10_NStem
zifeziwe	zi[SC10]-fez[VRoot]-iw[PassExt]-e[VerbTerm]	zi_fez_iw_e	SC10_VRoot_PassExt_VerbTerm
yini	yini[Interrog]	yi_i_li_ni	Interrog
.	.[Punc]	e	Punc
Amalogifreyimu	a[NPrePre6]-ma[BPre6]-logifreyimu[NStem]	a_ma_logifeyimu	NPrePre6_BPre6_NStem
kwesinye	ku[LocPre]-esi[AdjPref7]-nye[AdjStem]	kwa_esi_nye	LocPre_AdjPref7_AdjStem
isikhathi	i[NPrePre7]-si[BPre7]-khathi[NStem]	i_si_khathi	NPrePre7_BPre7_NStem
abiza	a[SC6]-biz[VRoot]-e[VerbTerm]	a_biz_a	SC6_VRoot_VerbTerm
izinkomba	i[NPrePre10]-zin[BPre10]-khomb[VRoot]-a[VerbTerm]	i_zin_khomba	NPrePre10_BPre10_VRoot_VerbTerm
'	'[Punc]		Punc
ngezinkomba	nge[AdvPre]-zin[BPre10]-komba[NStem]	nga_i_zin_khomba	AdvPre_BPre10_NStem
eziqinisekiswe	ezi[RelConc10]-qinisek[VRoot]-is[CausExt]-w[PassExt]-e[VerbTerm]	ezi_qin_is_ek_is_w_e	RelConc10_VRoot_CausExt_PassExt_VerbTerm
ngokungachemi	nga[AdvPre]-u[NPrePre15]-ku[BPre15]-nga[NegPre]-chem[VRoot]-i[VerbTerm]	nga_u_ku_nga_chem_i	AdvPre_NPrePre15_BPre15_NegPre_VRoot_VerbTerm
'	'[Punc]		Punc
.	.[Punc]	e	Punc
Izinkomba	i[NPrePre10]-zin[BPre10]-khomb[VRoot]-a[VerbTerm]	i_zin_khomba	NPrePre10_BPre10_VRoot_VerbTerm
kudingeka	ku[SC15]-ding[VRoot]-ek[NeutExt]-a[VerbTerm]	ku_ding_ek_a	SC15_VRoot_NeutExt_VerbTerm
ziqondane	zi[SC10]-qond[VRoot]-an[RecipExt]-e[VerbTerm]	zi_qond_an_e	SC10_VRoot_RecipExt_VerbTerm
,	,[Punc]	i_	Punc
zenele	zi[SC10]-enel[VRoot]-e[VerbTerm]	za_inel_e	SC10_VRoot_VerbTerm
,	,[Punc]	i_	Punc
zicace	zi[SC10]-cac[VRoot]-e[VerbTerm]	zi_cac_e	SC10_VRoot_VerbTerm
,	,[Punc]	i_	Punc
zilinganiseke	zi[SC10]-lingan[VRoot]-is[CausExt]-ek[NeutExt]-e[VerbTerm]	zi_ling_an_is_ek_e	SC10_VRoot_CausExt_NeutExt_VerbTerm
,	,[Punc]	i_	Punc
zibe	zi[SC10]-b[VRoot]-e[VerbTerm]	zi_b_e	SC10_VRoot_VerbTerm
nokonga	na[AdvPre]-u[NPrePre15]-ku[BPre15]-ong[VRoot]-a[VerbTerm]	na_u_ku_ong_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm
futhi	futhi[Conj]	futh_i	Conj
zitholakale	zi[SC10]-thol[VRoot]-akal[NeutExt]-e[VerbTerm]	zi_thol_akal_e	SC10_VRoot_NeutExt_VerbTerm
.	.[Punc]	e	Punc
